customer_id,signup_date,segment,country
954,2024-09-21,new,India
955,2024-08-01,new,USA
956,2024-09-10,returning,USA
957,2024-09-09,new,Singapore
958,2024-04-21,returning,India
959,2024-09-07,new,Singapore
960,2024-02-04,returning,India
961,2024-07-26,new,India
962,2024-06-11,new,India
963,2024-11-20,returning,Singapore
964,2024-07-11,new,UAE
965,2024-12-04,returning,India
966,2024-01-04,returning,UK
967,2024-08-22,new,India
968,2024-04-20,returning,UAE
969,2024-07-29,returning,USA
970,2024-12-11,new,Singapore
971,2024-07-14,returning,India
972,2024-03-15,new,India
973,2024-03-04,returning,UAE
974,2024-04-09,new,India
975,2024-10-13,returning,Singapore
976,2024-04-24,returning,UAE
977,2024-10-21,new,India
978,2024-08-25,returning,Singapore
979,2024-06-15,returning,India
980,2024-02-03,returning,UAE
981,2024-02-07,new,India
982,2024-07-04,returning,India
983,2024-01-03,returning,USA
984,2024-04-01,returning,Singapore
985,2024-04-13,returning,India
986,2024-08-14,returning,India
987,2024-04-11,returning,UAE
988,2024-04-01,new,UAE
989,2024-02-15,returning,India
990,2024-03-03,returning,UAE
991,2024-07-14,returning,UAE
992,2024-02-15,returning,India
993,2024-08-26,new,India
994,2024-02-21,returning,India
995,2024-06-25,returning,India
996,2024-06-10,returning,USA
997,2024-10-21,returning,Singapore
998,2024-09-14,new,Singapore
999,2024-04-06,returning,Singapore
1000,2024-11-01,new,UK
1001,2024-06-22,returning,UAE
1002,2024-05-20,new,UK
1003,2024-02-13,new,Singapore
1004,2024-07-31,returning,India
1005,2024-08-10,returning,India
1006,2024-03-04,returning,Singapore
1007,2024-07-21,returning,India
1008,2024-09-21,new,UAE
1009,2024-08-14,returning,India
1010,2024-12-15,returning,USA
1011,2024-11-10,new,USA
1012,2024-02-21,returning,USA
1013,2024-06-26,returning,India
1014,2024-08-05,returning,UAE
1015,2024-11-09,returning,UAE
1016,2024-01-09,returning,India
1017,2024-11-13,new,UAE
1018,2024-03-25,returning,India
1019,2024-01-18,returning,India
1020,2024-09-29,new,UK
1021,2024-01-24,new,USA
1022,2024-01-13,returning,USA
1023,2024-03-10,new,Singapore
1024,2024-09-06,returning,India
1025,2024-12-12,returning,USA
1026,2024-12-03,returning,USA
1027,2024-02-01,returning,India
1028,2024-09-10,returning,India
1029,2024-03-10,returning,USA
1030,2024-07-24,new,UAE
1031,2024-03-27,new,Singapore
1032,2024-01-09,returning,USA
1033,2024-09-18,returning,USA
1034,2024-07-25,returning,Singapore
1035,2024-03-30,new,USA
1036,2024-05-14,new,India
1037,2024-03-14,new,India
1038,2024-11-10,returning,UK
1039,2024-10-24,new,India
1040,2024-03-21,new,India
1041,2024-08-18,new,USA
1042,2024-08-20,new,India
1043,2024-10-14,new,USA
1044,2024-06-19,new,UK
1045,2024-03-25,new,India
1046,2024-07-14,returning,India
1047,2024-11-12,returning,India
1048,2024-08-12,returning,Singapore
1049,2024-09-18,returning,India
1050,2024-04-27,new,UAE
1051,2024-07-21,new,USA
1052,2024-04-26,returning,India
1053,2024-08-04,returning,UAE
1054,2024-12-20,new,UAE
1055,2024-09-20,returning,UK
1056,2024-07-11,new,India
1057,2024-09-06,returning,Singapore
1058,2024-07-22,returning,UAE
1059,2024-06-10,returning,India
1060,2024-04-26,returning,India
1061,2024-10-19,returning,USA
1062,2024-04-03,new,India
1063,2024-11-29,new,Singapore
1064,2024-06-28,new,UK
1065,2024-06-09,returning,UK
1066,2024-07-24,new,USA
1067,2024-04-04,returning,India
1068,2024-05-08,new,USA
1069,2024-11-24,returning,India
1070,2024-07-27,new,India
1071,2024-04-14,returning,UAE
1072,2024-08-22,returning,India
1073,2024-12-05,new,India
1074,2024-11-08,returning,UAE
1075,2024-09-17,returning,India
1076,2024-07-05,new,Singapore
1077,2024-12-18,returning,India
1078,2024-12-19,new,India
1079,2024-12-29,new,UAE
1080,2024-02-15,returning,India
1081,2024-09-27,returning,UAE
1082,2024-03-20,returning,India
1083,2024-08-02,returning,Singapore
1084,2024-04-19,returning,USA
1085,2024-07-26,returning,India
1086,2024-04-11,returning,UK
1087,2024-12-08,returning,USA
1088,2024-02-08,returning,Singapore
1089,2024-11-22,returning,India
1090,2024-05-23,returning,USA
1091,2024-01-18,returning,Singapore
1092,2024-03-26,new,India
1093,2024-04-11,returning,UK
1094,2024-08-12,returning,India
1095,2024-02-29,new,India
1096,2024-03-30,returning,UK
1097,2024-11-19,new,USA
1098,2024-08-01,returning,India
1099,2024-10-23,returning,UAE
1100,2024-09-06,returning,USA
1101,2024-03-06,returning,India
1102,2024-02-24,returning,USA
1103,2024-03-12,returning,UAE
1104,2024-01-23,returning,India
1105,2024-11-21,new,Singapore
1106,2024-09-16,new,Singapore
1107,2024-01-03,returning,India
1108,2024-11-23,new,India
1109,2024-10-01,new,India
1110,2024-03-25,returning,USA
1111,2024-05-24,new,UK
1112,2024-09-04,returning,USA
1113,2024-09-13,returning,India
1114,2024-01-03,returning,UK
1115,2024-06-08,new,India
1116,2024-07-24,returning,UK
1117,2024-04-21,new,UK
1118,2024-11-11,returning,Singapore
1119,2024-12-30,new,India
1120,2024-12-22,new,UK
1121,2024-02-27,new,India
1122,2024-08-28,returning,India
1123,2024-11-12,returning,India
1124,2024-11-04,returning,India
1125,2024-05-24,returning,USA
1126,2024-08-07,new,UAE
1127,2024-03-28,returning,UAE
1128,2024-11-17,new,UAE
1129,2024-11-29,new,India
1130,2024-06-06,returning,USA
1131,2024-08-02,returning,India
1132,2024-09-04,new,UAE
1133,2024-03-07,new,USA
1134,2024-11-24,returning,UAE
1135,2024-10-31,returning,UK
1136,2024-11-29,new,UK
1137,2024-12-22,new,India
1138,2024-03-23,returning,USA
1139,2024-04-15,new,India
1140,2024-09-22,returning,UK
1141,2024-08-06,new,India
1142,2024-12-26,returning,India
1143,2024-03-21,returning,India
1144,2024-10-19,returning,India
1145,2024-04-26,new,UK
1146,2024-04-03,returning,Singapore
1147,2024-11-25,returning,UAE
1148,2024-12-14,returning,India
1149,2024-05-29,new,Singapore
1150,2024-09-24,new,UK
1151,2024-10-16,returning,India
1152,2024-02-07,returning,India
1153,2024-11-21,new,India
1154,2024-08-23,returning,UK
1155,2024-06-03,returning,India
1156,2024-09-03,returning,Singapore
1157,2024-06-23,returning,India
1158,2024-05-18,returning,USA
1159,2024-06-16,new,UAE
1160,2024-08-15,returning,India
1161,2024-10-26,returning,India
1162,2024-11-05,new,UAE
1163,2024-01-29,new,India
1164,2024-02-29,returning,UAE
1165,2024-10-31,new,UAE
1166,2024-05-31,returning,India
1167,2024-02-11,new,India
1168,2024-04-29,returning,India
1169,2024-10-22,returning,India
1170,2024-02-21,new,India
1171,2024-06-16,returning,UK
1172,2024-08-03,returning,USA
1173,2024-02-10,new,India
1174,2024-05-17,returning,India
1175,2024-08-19,returning,Singapore
1176,2024-05-05,returning,India
1177,2024-04-23,returning,USA
1178,2024-10-29,new,UAE
1179,2024-12-15,returning,India
1180,2024-08-10,returning,India
1181,2024-09-23,returning,India
1182,2024-02-23,returning,India
1183,2024-04-14,returning,India
1184,2024-01-25,new,USA
1185,2024-04-17,returning,India
1186,2024-07-07,new,India
1187,2024-04-07,new,UAE
1188,2024-08-30,returning,UK
1189,2024-08-27,new,USA
1190,2024-02-11,new,India
1191,2024-01-03,returning,India
1192,2024-11-22,returning,USA
1193,2024-11-08,returning,USA
1194,2024-05-09,returning,Singapore
1195,2024-11-15,returning,India
1196,2024-04-26,returning,UK
1197,2024-09-27,new,USA
1198,2024-05-02,new,USA
1199,2024-05-03,returning,UAE
1200,2024-09-26,returning,UK
1201,2024-10-30,new,India
1202,2024-05-26,returning,Singapore
1203,2024-11-01,returning,India
1204,2024-02-14,returning,India
1205,2024-08-17,returning,India
1206,2024-09-21,returning,India
1207,2024-10-09,returning,UAE
1208,2024-03-22,returning,Singapore
1209,2024-04-23,new,Singapore
1210,2024-11-25,returning,UAE
1211,2024-07-12,new,UAE
1212,2024-04-27,new,India
1213,2024-09-12,new,UAE
1214,2024-06-13,returning,India
1215,2024-06-23,returning,USA
1216,2024-08-14,returning,UK
1217,2024-07-15,returning,UK
1218,2024-01-15,returning,UAE
1219,2024-12-13,returning,UK
1220,2024-09-04,new,India
1221,2024-10-25,new,UAE
1222,2024-09-15,returning,India
1223,2024-09-08,returning,India
1224,2024-08-06,returning,Singapore
1225,2024-05-08,returning,India
1226,2024-01-05,new,India
1227,2024-03-27,returning,UAE
1228,2024-07-20,returning,UK
1229,2024-09-24,returning,India
1230,2024-06-22,returning,USA
1231,2024-06-28,returning,UAE
1232,2024-07-13,new,India
1233,2024-01-10,returning,India
1234,2024-04-24,returning,India
1235,2024-02-15,new,India
1236,2024-05-01,returning,USA
1237,2024-10-31,new,UK
1238,2024-07-06,returning,USA
1239,2024-02-07,returning,UAE
1240,2024-09-27,returning,India
1241,2024-01-27,returning,India
1242,2024-11-10,new,India
1243,2024-11-25,returning,UAE
1244,2024-02-12,new,UAE
1245,2024-04-04,returning,India
1246,2024-08-02,new,India
1247,2024-08-05,returning,USA
1248,2024-03-31,returning,UAE
1249,2024-03-12,new,UAE
1250,2024-09-12,returning,USA
1251,2024-01-12,returning,India
1252,2024-06-23,returning,USA
1253,2024-05-31,new,UAE
1254,2024-03-24,new,India
1255,2024-10-19,new,UK
1256,2024-02-09,returning,India
1257,2024-05-22,returning,India
1258,2024-06-26,new,India
1259,2024-09-17,returning,UK
1260,2024-09-05,returning,UK
1261,2024-05-30,returning,USA
1262,2024-08-15,new,India
1263,2024-05-16,returning,UK
1264,2024-03-08,returning,UK
1265,2024-08-17,new,UAE
1266,2024-02-22,returning,India
1267,2024-04-02,returning,India
1268,2024-03-12,returning,UAE
1269,2024-02-24,returning,USA
1270,2024-06-11,returning,India
1271,2024-08-11,returning,USA
1272,2024-03-13,returning,UAE
1273,2024-07-27,new,UK
1274,2024-03-05,returning,India
1275,2024-02-24,new,India
1276,2024-11-22,returning,UK
1277,2024-01-21,returning,India
1278,2024-07-07,new,India
1279,2024-11-12,returning,UK
1280,2024-07-15,returning,USA
1281,2024-09-22,returning,USA
1282,2024-10-02,returning,USA
1283,2024-03-05,new,UK
1284,2024-01-12,new,India
1285,2024-01-13,returning,India
1286,2024-07-27,returning,India
1287,2024-10-30,returning,UK
1288,2024-10-15,returning,UK
1289,2024-07-17,new,UK
1290,2024-02-14,returning,Singapore
1291,2024-07-29,returning,UK
1292,2024-11-15,new,Singapore
1293,2024-10-06,returning,UK
1294,2024-03-25,returning,India
1295,2024-10-12,new,India
1296,2024-12-05,new,USA
1297,2024-04-12,returning,Singapore
1298,2024-11-13,new,USA
1299,2024-12-02,new,Singapore
1300,2024-11-11,new,India
1301,2024-11-10,returning,UAE
1302,2024-05-16,returning,UAE
1303,2024-06-15,new,UK
1304,2024-02-24,new,Singapore
1305,2024-03-21,new,UK
1306,2024-05-16,returning,India
1307,2024-08-19,returning,India
1308,2024-05-05,returning,India
1309,2024-08-10,returning,Singapore
1310,2024-07-18,new,India
1311,2024-10-18,returning,India
1312,2024-04-17,new,UAE
1313,2024-12-02,new,India
1314,2024-02-26,returning,Singapore
1315,2024-04-06,returning,USA
1316,2024-02-25,returning,UAE
1317,2024-04-14,returning,USA
1318,2024-06-24,new,UAE
1319,2024-11-04,new,USA
1320,2024-07-19,returning,UAE
1321,2024-12-29,returning,USA
1322,2024-07-08,returning,UK
1323,2024-01-01,new,UAE
1324,2024-06-27,returning,Singapore
1325,2024-01-25,returning,USA
1326,2024-03-25,returning,Singapore
1327,2024-03-23,returning,India
1328,2024-05-05,returning,India
1329,2024-07-31,returning,India
1330,2024-08-07,returning,Singapore
1331,2024-05-13,new,India
1332,2024-02-08,returning,India
1333,2024-02-18,new,USA
1334,2024-06-26,new,USA
1335,2024-03-19,new,UAE
1336,2024-04-27,new,Singapore
1337,2024-12-28,returning,India
1338,2024-09-11,returning,India
1339,2024-02-02,returning,UAE
1340,2024-12-17,new,India
1341,2024-06-02,returning,UAE
1342,2024-09-28,new,USA
1343,2024-09-11,new,UAE
1344,2024-02-06,new,India
1345,2024-07-04,new,India
1346,2024-08-18,new,UK
1347,2024-09-21,returning,India
1348,2024-01-04,returning,Singapore
1349,2024-02-16,returning,UAE
1350,2024-02-21,returning,India
1351,2024-03-29,returning,India
1352,2024-10-10,new,India
1353,2024-05-01,returning,India
1354,2024-02-23,returning,Singapore
1355,2024-11-11,new,UAE
1356,2024-09-19,new,India
1357,2024-07-25,returning,India
1358,2024-08-25,new,USA
1359,2024-05-16,new,UAE
1360,2024-10-17,new,USA
1361,2024-08-27,returning,Singapore
1362,2024-03-25,new,India
1363,2024-02-24,new,UK
1364,2024-10-10,returning,India
1365,2024-06-15,returning,Singapore
1366,2024-02-24,new,India
1367,2024-09-07,new,India
1368,2024-08-02,returning,UK
1369,2024-10-07,returning,India
1370,2024-10-29,new,Singapore
1371,2024-11-24,returning,India
1372,2024-07-20,returning,UK
1373,2024-03-14,returning,India
1374,2024-09-07,new,Singapore
1375,2024-12-14,new,USA
1376,2024-05-29,new,India
1377,2024-07-13,returning,India
1378,2024-07-24,new,India
1379,2024-12-28,returning,India
1380,2024-05-30,returning,USA
1381,2024-05-21,returning,UAE
1382,2024-03-08,returning,Singapore
1383,2024-01-29,new,UK
1384,2024-01-27,new,India
1385,2024-03-24,new,India
1386,2024-11-02,returning,UK
1387,2024-04-21,returning,Singapore
1388,2024-06-10,returning,UAE
1389,2024-06-05,new,UAE
1390,2024-07-27,returning,UK
1391,2024-02-29,returning,India
1392,2024-04-30,new,UK
1393,2024-12-23,new,Singapore
1394,2024-03-01,returning,India
1395,2024-05-31,returning,UAE
1396,2024-10-23,new,India
1397,2024-09-28,returning,UAE
1398,2024-11-24,new,India
1399,2024-04-04,new,USA
1400,2024-02-15,returning,UK
1401,2024-08-24,new,India
1402,2024-09-15,new,India
1403,2024-01-05,new,UAE
1404,2024-01-05,new,USA
1405,2024-05-14,returning,UK
1406,2024-10-31,returning,India
1407,2024-05-24,new,UAE
1408,2024-10-30,returning,UAE
1409,2024-12-10,new,Singapore
1410,2024-12-15,new,India
1411,2024-11-09,returning,India
1412,2024-07-22,new,India
1413,2024-10-03,returning,UAE
1414,2024-01-30,returning,USA
1415,2024-07-17,returning,India
1416,2024-07-13,returning,India
1417,2024-05-22,new,India
1418,2024-10-27,new,UK
1419,2024-09-18,new,India
1420,2024-10-14,returning,India
1421,2024-01-18,new,India
1422,2024-01-18,returning,India
1423,2024-05-28,new,India
1424,2024-12-27,new,UK
1425,2024-11-07,returning,India
1426,2024-05-04,new,USA
1427,2024-12-21,returning,India
1428,2024-11-16,new,UK
1429,2024-05-24,new,UK
1430,2024-09-18,new,India
1431,2024-03-27,returning,India
1432,2024-06-04,new,USA
1433,2024-12-02,returning,Singapore
1434,2024-11-24,returning,India
1435,2024-02-03,returning,USA
1436,2024-01-04,returning,India
1437,2024-04-23,returning,Singapore
1438,2024-04-28,returning,India
1439,2024-06-29,returning,UK
1440,2024-07-10,new,UAE
1441,2024-12-15,returning,Singapore
1442,2024-11-05,new,India
1443,2024-01-03,returning,India
1444,2024-03-31,returning,India
1445,2024-09-03,new,India
1446,2024-01-01,returning,Singapore
1447,2024-10-13,returning,India
1448,2024-03-20,returning,India
1449,2024-06-12,returning,India
1450,2024-02-25,returning,India
1451,2024-01-18,new,Singapore
1452,2024-07-20,returning,UAE
1453,2024-12-13,returning,USA
1454,2024-10-17,new,UK
1455,2024-02-07,returning,India
1456,2024-09-04,returning,India
1457,2024-08-17,returning,India
1458,2024-06-17,new,India
1459,2024-04-23,returning,Singapore
1460,2024-05-02,returning,UAE
1461,2024-11-19,returning,India
1462,2024-06-24,returning,India
1463,2024-01-30,new,India
1464,2024-10-29,returning,India
1465,2024-03-01,new,India
1466,2024-06-23,returning,India
1467,2024-06-06,new,UK
1468,2024-05-19,new,USA
1469,2024-04-29,returning,India
1470,2024-11-27,new,India
1471,2024-03-02,returning,Singapore
1472,2024-09-30,returning,India
1473,2024-03-24,returning,India
1474,2024-02-05,new,India
1475,2024-06-02,returning,India
1476,2024-09-19,returning,India
1477,2024-11-14,new,India
1478,2024-06-06,returning,UK
1479,2024-10-17,returning,India
1480,2024-02-06,returning,India
1481,2024-11-08,new,India
1482,2024-01-05,new,Singapore
1483,2024-10-30,new,India
1484,2024-03-17,returning,India
1485,2024-09-23,new,UK
1486,2024-08-15,returning,Singapore
1487,2024-01-30,new,India
1488,2024-03-17,returning,Singapore
1489,2024-02-20,new,Singapore
1490,2024-11-18,returning,India
1491,2024-01-17,returning,India
1492,2024-03-06,returning,USA
1493,2024-11-15,returning,USA
1494,2024-01-12,returning,UAE
1495,2024-06-14,new,India
1496,2024-03-24,new,India
1497,2024-04-18,returning,India
1498,2024-01-14,returning,UK
1499,2024-08-27,new,UAE
1500,2024-04-24,returning,USA
1501,2024-12-08,returning,USA
1502,2024-01-24,new,India
1503,2024-05-28,new,USA
1504,2024-03-18,returning,India
1505,2024-09-01,returning,Singapore
1506,2024-01-08,returning,Singapore
1507,2024-10-04,returning,USA
1508,2024-07-30,returning,India
1509,2024-12-20,returning,UK
1510,2024-05-04,returning,India
1511,2024-03-10,new,India
1512,2024-08-19,new,India
1513,2024-12-13,returning,India
1514,2024-11-10,returning,UK
1515,2024-05-18,returning,India
1516,2024-03-02,new,India
1517,2024-09-12,new,India
1518,2024-07-26,new,Singapore
1519,2024-03-26,returning,Singapore
1520,2024-11-05,returning,India
1521,2024-12-29,new,India
1522,2024-04-01,returning,India
1523,2024-11-09,returning,UK
1524,2024-01-11,returning,UK
1525,2024-08-06,new,UK
1526,2024-03-14,returning,UK
1527,2024-04-30,new,USA
1528,2024-01-15,new,India
1529,2024-03-31,returning,India
1530,2024-01-08,returning,USA
1531,2024-01-01,returning,UK
1532,2024-03-19,new,India
1533,2024-10-05,new,Singapore
1534,2024-11-23,returning,India
1535,2024-01-09,new,UK
1536,2024-09-30,new,Singapore
1537,2024-02-13,returning,Singapore
1538,2024-05-21,new,India
1539,2024-09-30,returning,UK
1540,2024-02-09,returning,India
1541,2024-05-05,new,India
1542,2024-10-11,returning,Singapore
1543,2024-09-05,returning,UAE
1544,2024-05-03,new,UAE
1545,2024-08-06,returning,Singapore
1546,2024-05-18,new,UAE
1547,2024-08-16,new,USA
1548,2024-04-29,returning,India
1549,2024-03-10,new,UAE
1550,2024-08-10,returning,Singapore
1551,2024-10-26,returning,India
1552,2024-03-11,returning,India
1553,2024-12-23,returning,India
1554,2024-09-05,returning,India
1555,2024-12-29,returning,India
1556,2024-05-08,new,India
1557,2024-05-14,returning,India
1558,2024-09-04,new,Singapore
1559,2024-10-02,returning,USA
1560,2024-01-05,returning,India
1561,2024-04-06,new,India
1562,2024-04-09,new,UAE
1563,2024-01-01,new,USA
1564,2024-06-19,returning,India
1565,2024-12-09,returning,USA
1566,2024-12-08,returning,India
1567,2024-07-31,returning,India
1568,2024-11-17,returning,Singapore
1569,2024-12-01,returning,UAE
1570,2024-10-21,new,India
1571,2024-06-24,new,Singapore
1572,2024-11-24,new,India
1573,2024-01-08,returning,India
1574,2024-02-10,new,India
1575,2024-03-07,returning,India
1576,2024-10-11,new,UK
1577,2024-12-14,new,India
1578,2024-08-18,returning,USA
1579,2024-09-30,new,USA
1580,2024-09-10,new,UK
1581,2024-12-11,returning,India
1582,2024-01-21,new,India
1583,2024-03-20,new,USA
1584,2024-09-27,returning,UAE
1585,2024-12-25,returning,India
1586,2024-09-13,returning,India
1587,2024-04-02,new,India
1588,2024-06-01,returning,UK
1589,2024-11-22,returning,India
1590,2024-01-22,returning,India
1591,2024-06-15,new,India
1592,2024-11-15,returning,USA
1593,2024-03-18,new,India
1594,2024-03-21,new,UAE
1595,2024-04-23,new,USA
1596,2024-11-23,new,India
1597,2024-10-31,returning,USA
1598,2024-07-08,returning,India
1599,2024-09-06,returning,USA
1600,2024-03-12,returning,USA
1601,2024-05-23,new,USA
1602,2024-01-18,returning,USA
1603,2024-06-29,returning,India
1604,2024-11-21,returning,UK
1605,2024-01-24,new,Singapore
1606,2024-09-27,new,India
1607,2024-09-16,returning,Singapore
1608,2024-07-29,returning,Singapore
1609,2024-08-17,new,UK
1610,2024-01-24,returning,Singapore
1611,2024-07-21,returning,UK
1612,2024-09-23,returning,UK
1613,2024-12-08,new,USA
1614,2024-04-26,new,USA
1615,2024-12-16,new,UK
1616,2024-08-09,returning,Singapore
1617,2024-08-09,returning,India
1618,2024-02-16,returning,India
1619,2024-03-05,new,Singapore
1620,2024-03-15,new,India
1621,2024-06-13,new,UAE
1622,2024-06-18,new,Singapore
1623,2024-08-31,new,Singapore
1624,2024-08-19,returning,India
1625,2024-12-19,new,India
1626,2024-05-30,returning,USA
1627,2024-08-02,returning,Singapore
1628,2024-04-17,returning,USA
1629,2024-12-22,new,Singapore
1630,2024-09-29,returning,UK
1631,2024-07-21,returning,India
1632,2024-06-09,new,India
1633,2024-08-08,returning,UK
1634,2024-10-21,new,India
1635,2024-08-06,new,Singapore
1636,2024-04-21,returning,India
1637,2024-12-06,returning,India
1638,2024-05-28,returning,UK
1639,2024-08-24,returning,India
1640,2024-03-07,returning,USA
1641,2024-02-25,returning,UK
1642,2024-09-21,returning,India
1643,2024-06-02,returning,UAE
1644,2024-04-02,new,UAE
1645,2024-07-03,returning,India
1646,2024-01-08,returning,Singapore
1647,2024-11-04,returning,India
1648,2024-04-18,returning,Singapore
1649,2024-09-27,new,Singapore
1650,2024-03-29,new,India
1651,2024-10-15,returning,Singapore
1652,2024-11-16,returning,India
1653,2024-10-10,returning,UK
1654,2024-09-07,new,India
1655,2024-06-20,new,Singapore
1656,2024-06-07,returning,Singapore
1657,2024-07-19,returning,Singapore
1658,2024-01-22,returning,Singapore
1659,2024-03-02,new,India
1660,2024-10-02,returning,USA
1661,2024-02-22,returning,UK
1662,2024-01-12,new,India
1663,2024-12-05,new,Singapore
1664,2024-01-23,new,India
1665,2024-06-26,new,India
1666,2024-09-30,new,India
1667,2024-05-23,returning,UK
1668,2024-06-03,new,UAE
1669,2024-01-12,new,India
1670,2024-07-08,returning,USA
1671,2024-03-09,returning,UK
1672,2024-08-02,returning,India
1673,2024-03-04,returning,UAE
1674,2024-11-18,new,India
1675,2024-01-11,returning,India
1676,2024-03-04,returning,Singapore
1677,2024-03-24,new,UAE
1678,2024-03-28,new,India
1679,2024-09-10,returning,UK
1680,2024-01-08,new,USA
1681,2024-12-19,new,UAE
1682,2024-03-08,returning,Singapore
1683,2024-01-04,new,India
1684,2024-08-24,returning,UAE
1685,2024-10-02,returning,USA
1686,2024-12-13,returning,Singapore
1687,2024-05-15,returning,India
1688,2024-03-25,returning,India
1689,2024-09-19,returning,Singapore
1690,2024-08-30,returning,UK
1691,2024-02-09,new,UK
1692,2024-09-14,returning,UK
1693,2024-09-08,returning,UK
1694,2024-04-19,returning,UAE
1695,2024-02-11,returning,India
1696,2024-05-10,returning,UAE
1697,2024-05-06,returning,India
1698,2024-09-11,returning,India
1699,2024-02-28,returning,Singapore
1700,2024-04-03,new,Singapore
1701,2024-11-28,returning,USA
1702,2024-09-13,returning,UAE
1703,2024-02-24,new,UAE
1704,2024-07-12,returning,India
1705,2024-12-18,returning,USA
1706,2024-05-30,new,UK
1707,2024-10-01,returning,Singapore
1708,2024-03-14,returning,UAE
1709,2024-10-04,new,UAE
1710,2024-07-26,returning,UAE
1711,2024-05-19,returning,India
1712,2024-11-24,new,Singapore
1713,2024-09-12,returning,India
1714,2024-04-24,new,USA
1715,2024-02-19,returning,UAE
1716,2024-11-09,returning,Singapore
1717,2024-12-20,new,UAE
1718,2024-12-15,returning,UAE
1719,2024-02-04,new,India
1720,2024-03-27,returning,USA
1721,2024-11-02,returning,India
1722,2024-04-11,returning,India
1723,2024-06-29,new,USA
1724,2024-01-21,returning,UK
1725,2024-08-29,new,USA
1726,2024-12-11,new,UK
1727,2024-02-16,returning,UK
1728,2024-04-25,returning,India
1729,2024-12-04,new,India
1730,2024-03-18,returning,USA
1731,2024-08-09,returning,India
1732,2024-05-02,new,Singapore
1733,2024-02-01,returning,India
1734,2024-09-02,new,India
1735,2024-09-03,new,India
1736,2024-06-24,returning,India
1737,2024-10-22,new,UK
1738,2024-10-23,new,USA
1739,2024-10-31,new,India
1740,2024-08-26,returning,UAE
1741,2024-06-15,returning,USA
1742,2024-07-04,returning,India
1743,2024-01-15,returning,India
1744,2024-10-10,returning,India
1745,2024-12-12,returning,Singapore
1746,2024-11-19,returning,India
1747,2024-01-07,new,UAE
1748,2024-10-11,new,India
1749,2024-09-26,returning,India
1750,2024-02-20,new,USA
1751,2024-07-14,returning,India
1752,2024-03-05,new,Singapore
1753,2024-01-18,returning,India
1754,2024-06-26,returning,UK
1755,2024-07-22,returning,USA
1756,2024-12-10,new,India
1757,2024-12-16,returning,India
1758,2024-10-18,new,India
1759,2024-12-18,returning,India
1760,2024-03-29,new,UAE
1761,2024-02-20,new,UAE
1762,2024-01-09,returning,UK
1763,2024-03-06,new,India
1764,2024-10-03,new,USA
1765,2024-12-06,returning,Singapore
1766,2024-07-26,returning,India
1767,2024-08-18,new,UAE
1768,2024-02-11,new,India
1769,2024-09-24,new,USA
1770,2024-06-21,returning,India
1771,2024-07-31,returning,USA
1772,2024-09-29,new,India
1773,2024-09-26,new,India
1774,2024-06-12,new,UAE
1775,2024-07-21,returning,UK
1776,2024-08-23,new,USA
1777,2024-11-18,new,UK
1778,2024-10-06,returning,India
1779,2024-04-19,new,Singapore
1780,2024-02-11,returning,India
1781,2024-08-24,new,Singapore
1782,2024-04-12,returning,India
1783,2024-05-19,returning,India
1784,2024-03-03,new,UK
1785,2024-07-11,new,UAE
1786,2024-12-28,returning,India
1787,2024-04-01,new,India
1788,2024-09-17,new,India
1789,2024-11-20,returning,UAE
1790,2024-07-10,new,India
1791,2024-10-29,returning,India
1792,2024-10-08,new,India
1793,2024-09-07,new,USA
1794,2024-04-24,returning,USA
1795,2024-01-20,new,Singapore
1796,2024-03-08,new,Singapore
1797,2024-04-22,returning,Singapore
1798,2024-09-19,returning,USA
1799,2024-10-13,new,India
1800,2024-11-26,new,India
1801,2024-11-26,new,UAE
1802,2024-09-08,new,India
1803,2024-05-18,returning,UK
1804,2024-04-14,new,India
1805,2024-11-12,returning,India
1806,2024-02-14,returning,USA
1807,2024-06-26,returning,Singapore
1808,2024-05-29,returning,Singapore
1809,2024-06-12,new,India
1810,2024-02-21,new,Singapore
1811,2024-03-02,new,USA
1812,2024-12-19,returning,USA
1813,2024-11-07,returning,UAE
1814,2024-06-19,new,UK
1815,2024-05-27,returning,UK
1816,2024-01-12,new,USA
1817,2024-12-23,returning,India
1818,2024-12-10,returning,USA
1819,2024-01-18,new,India
1820,2024-09-11,returning,India
1821,2024-09-30,returning,Singapore
1822,2024-10-15,returning,UAE
1823,2024-08-07,new,UAE
1824,2024-12-05,returning,UK
1825,2024-07-22,returning,India
1826,2024-06-17,new,USA
1827,2024-05-14,returning,India
1828,2024-11-21,returning,UK
1829,2024-01-22,new,UAE
1830,2024-12-28,new,UK
1831,2024-11-25,returning,Singapore
1832,2024-07-11,new,India
1833,2024-10-18,returning,India
1834,2024-04-03,returning,India
1835,2024-01-20,returning,India
1836,2024-08-01,returning,USA
1837,2024-11-13,new,India
1838,2024-06-27,returning,Singapore
1839,2024-08-10,returning,India
1840,2024-11-28,returning,USA
1841,2024-05-02,new,USA
1842,2024-10-16,new,India
1843,2024-06-05,returning,India
1844,2024-08-04,returning,India
1845,2024-11-16,new,Singapore
1846,2024-08-22,returning,UAE
1847,2024-04-28,returning,UK
1848,2024-03-21,returning,India
1849,2024-05-21,new,Singapore
1850,2024-03-27,returning,India
1851,2024-08-05,returning,UK
1852,2024-07-02,returning,UAE
1853,2024-06-24,new,India
