touchpoint_id,customer_id,channel,campaign_name,touch_date,cost_inr
2666,928,social_organic,twitter_organic,2024-10-11 09:35:09,0.0
2667,928,paid_search,competitor_kw,2024-10-18 09:35:09,139.04
2668,928,social_paid,fb_lookalike,2024-10-25 09:35:09,204.79
2669,928,organic_search,seo_category,2024-11-19 09:35:09,0.0
2670,929,organic_search,seo_blog,2024-08-15 01:55:10,0.0
2671,929,paid_search,competitor_kw,2024-08-16 01:55:10,130.09
2672,929,social_paid,fb_lookalike,2024-09-02 01:55:10,177.58
2673,929,social_paid,ig_retarget,2024-09-17 01:55:10,332.3
2674,930,paid_search,brand_search_q1,2024-07-16 08:55:49,99.19
2675,930,direct,bookmark,2024-07-21 08:55:49,0.0
2676,931,paid_search,brand_search_q1,2024-07-26 19:31:49,144.9
2677,931,referral,review_site,2024-08-04 19:31:49,23.79
2678,932,social_paid,fb_prospecting,2024-07-18 06:51:40,211.55
2679,932,referral,coupon_site,2024-07-24 06:51:40,53.11
2680,933,direct,typed_url,2024-06-18 23:21:35,0.0
2681,933,paid_search,brand_search_q1,2024-06-23 23:21:35,183.74
2682,933,organic_search,seo_product,2024-07-04 23:21:35,0.0
2683,934,organic_search,seo_blog,2024-05-04 08:27:46,0.0
2684,935,social_organic,linkedin_post,2024-03-10 20:08:12,0.0
2685,936,email,cart_abandon,2024-02-03 01:27:02,25.08
2686,936,social_organic,twitter_organic,2024-02-05 01:27:02,0.0
2687,936,direct,typed_url,2024-02-19 01:27:02,0.0
2688,936,social_paid,fb_lookalike,2024-02-18 01:27:02,202.07
2689,936,social_organic,twitter_organic,2024-03-18 01:27:02,0.0
2690,936,organic_search,seo_category,2024-02-18 01:27:02,0.0
2691,937,social_paid,ig_retarget,2024-06-28 22:49:10,318.91
2692,937,referral,coupon_site,2024-07-12 22:49:10,68.72
2693,937,organic_search,seo_category,2024-06-30 22:49:10,0.0
2694,938,paid_search,competitor_kw,2024-04-13 17:52:25,223.82
2695,938,social_paid,ig_retarget,2024-04-26 17:52:25,144.21
2696,939,social_organic,linkedin_post,2024-02-04 08:17:32,0.0
2697,939,email,welcome_series,2024-02-12 08:17:32,15.83
2698,939,direct,typed_url,2024-02-12 08:17:32,0.0
2699,939,paid_search,competitor_kw,2024-03-08 08:17:32,230.01
2700,940,organic_search,seo_blog,2024-09-25 07:56:18,0.0
2701,940,social_paid,ig_retarget,2024-09-27 07:56:18,287.17
2702,941,direct,typed_url,2024-10-29 13:05:32,0.0
2703,941,social_organic,twitter_organic,2024-11-09 13:05:32,0.0
2704,941,social_paid,fb_prospecting,2024-11-08 13:05:32,237.92
2705,941,social_paid,fb_lookalike,2024-11-19 13:05:32,205.82
2706,941,social_paid,ig_retarget,2024-12-24 13:05:32,238.27
2707,941,social_paid,ig_retarget,2024-12-13 13:05:32,329.84
2708,942,social_paid,fb_lookalike,2024-04-06 13:37:54,267.83
2709,942,paid_search,competitor_kw,2024-04-15 13:37:54,167.61
2710,942,email,welcome_series,2024-04-22 13:37:54,29.61
2711,942,paid_search,product_generic,2024-04-24 13:37:54,97.32
2712,943,email,welcome_series,2024-02-09 16:39:47,34.63
2713,943,organic_search,seo_blog,2024-02-23 16:39:47,0.0
2714,943,social_paid,ig_retarget,2024-02-27 16:39:47,212.76
2715,944,paid_search,product_generic,2024-07-31 07:43:27,206.86
2716,944,referral,partner_a,2024-08-05 07:43:27,58.47
2717,944,organic_search,seo_category,2024-08-24 07:43:27,0.0
2718,944,organic_search,seo_category,2024-08-03 07:43:27,0.0
2719,945,paid_search,competitor_kw,2024-06-18 06:57:33,124.94
2720,945,organic_search,seo_category,2024-06-26 06:57:33,0.0
2721,945,social_paid,fb_prospecting,2024-07-02 06:57:33,162.95
2722,945,paid_search,brand_search_q1,2024-06-24 06:57:33,172.39
2723,945,email,welcome_series,2024-08-13 06:57:33,32.85
2724,945,paid_search,product_generic,2024-07-08 06:57:33,190.24
2725,946,social_paid,fb_lookalike,2024-05-18 22:26:41,191.17
2726,946,social_organic,ig_organic,2024-05-30 22:26:41,0.0
2727,947,paid_search,brand_search_q1,2024-06-07 05:03:07,93.24
2728,947,social_paid,fb_prospecting,2024-06-13 05:03:07,221.04
2729,947,paid_search,brand_search_q1,2024-06-09 05:03:07,175.32
2730,947,direct,bookmark,2024-07-04 05:03:07,0.0
2731,948,paid_search,competitor_kw,2024-07-17 11:16:16,110.22
2732,948,social_organic,ig_organic,2024-07-20 11:16:16,0.0
2733,948,email,cart_abandon,2024-08-12 11:16:16,36.21
2734,949,organic_search,seo_product,2024-04-27 07:39:56,0.0
2735,949,social_paid,ig_retarget,2024-05-03 07:39:56,243.71
2736,949,social_paid,fb_prospecting,2024-05-21 07:39:56,257.48
2737,949,email,welcome_series,2024-06-05 07:39:56,23.71
2738,950,email,welcome_series,2024-08-08 06:52:02,22.17
2739,950,social_paid,ig_retarget,2024-08-20 06:52:02,215.57
2740,951,social_organic,ig_organic,2024-01-26 08:57:11,0.0
2741,951,email,reengagement,2024-02-05 08:57:11,23.56
2742,951,social_paid,fb_lookalike,2024-01-28 08:57:11,326.59
2743,951,organic_search,seo_category,2024-01-29 08:57:11,0.0
2744,952,organic_search,seo_category,2024-06-04 14:50:16,0.0
2745,953,email,cart_abandon,2024-02-07 15:09:21,38.97
2746,953,email,welcome_series,2024-02-20 15:09:21,33.67
2747,953,email,cart_abandon,2024-02-27 15:09:21,34.07
2748,953,paid_search,competitor_kw,2024-03-11 15:09:21,104.38
2749,953,email,cart_abandon,2024-03-14 15:09:21,31.86
2750,953,organic_search,seo_category,2024-03-23 15:09:21,0.0
2751,954,social_organic,ig_organic,2024-08-27 18:38:49,0.0
2752,954,referral,review_site,2024-09-08 18:38:49,63.04
2753,954,social_paid,ig_retarget,2024-09-06 18:38:49,278.56
2754,955,email,cart_abandon,2024-07-15 19:00:08,28.33
2755,955,direct,direct_visit,2024-07-21 19:00:08,0.0
2756,955,email,cart_abandon,2024-07-27 19:00:08,24.42
2757,956,paid_search,brand_search_q1,2024-09-13 06:46:31,237.94
2758,956,paid_search,product_generic,2024-09-24 06:46:31,307.65
2759,956,paid_search,product_generic,2024-10-09 06:46:31,137.56
2760,956,organic_search,seo_product,2024-09-25 06:46:31,0.0
2761,956,social_paid,ig_retarget,2024-10-31 06:46:31,128.85
2762,957,email,welcome_series,2024-01-18 06:39:44,39.96
2763,957,paid_search,product_generic,2024-01-30 06:39:44,214.62
2764,957,paid_search,product_generic,2024-02-05 06:39:44,295.63
2765,957,social_paid,fb_lookalike,2024-02-26 06:39:44,170.46
2766,957,email,cart_abandon,2024-02-11 06:39:44,37.48
2767,958,email,reengagement,2024-04-06 12:40:50,20.84
2768,958,paid_search,product_generic,2024-04-16 12:40:50,287.6
2769,959,email,reengagement,2024-04-10 22:29:36,23.1
2770,959,email,welcome_series,2024-04-11 22:29:36,25.69
2771,959,paid_search,product_generic,2024-05-02 22:29:36,84.23
2772,959,organic_search,seo_blog,2024-04-25 22:29:36,0.0
2773,959,organic_search,seo_category,2024-04-30 22:29:36,0.0
2774,960,paid_search,competitor_kw,2024-03-10 11:43:32,181.37
2775,961,direct,typed_url,2024-09-22 00:30:26,0.0
2776,962,social_paid,ig_retarget,2024-08-04 05:18:29,93.3
2777,962,email,cart_abandon,2024-08-17 05:18:29,25.56
2778,962,organic_search,seo_blog,2024-08-06 05:18:29,0.0
2779,963,email,cart_abandon,2024-04-30 16:19:34,42.99
2780,963,social_paid,ig_retarget,2024-05-09 16:19:34,173.85
2781,963,direct,typed_url,2024-05-16 16:19:34,0.0
2782,964,referral,review_site,2024-10-30 21:35:07,42.61
2783,965,social_organic,twitter_organic,2024-03-15 16:14:58,0.0
2784,966,paid_search,competitor_kw,2024-06-14 02:41:55,222.68
2785,967,direct,direct_visit,2024-06-06 01:37:19,0.0
2786,967,social_paid,ig_retarget,2024-06-12 01:37:19,242.44
2787,967,social_paid,fb_prospecting,2024-06-10 01:37:19,174.17
2788,967,email,cart_abandon,2024-07-06 01:37:19,32.97
2789,968,email,welcome_series,2024-08-24 05:12:32,20.23
2790,968,social_paid,fb_lookalike,2024-08-31 05:12:32,165.52
2791,969,social_organic,ig_organic,2024-03-03 05:46:12,0.0
2792,969,paid_search,brand_search_q1,2024-03-16 05:46:12,64.18
2793,969,social_organic,linkedin_post,2024-03-19 05:46:12,0.0
2794,970,social_paid,ig_retarget,2024-09-26 12:04:45,255.17
2795,970,paid_search,competitor_kw,2024-10-06 12:04:45,206.02
2796,971,email,welcome_series,2024-01-27 03:34:56,34.93
2797,971,paid_search,product_generic,2024-01-29 03:34:56,118.14
2798,972,email,reengagement,2024-02-05 20:17:59,17.73
2799,972,referral,coupon_site,2024-02-18 20:17:59,46.55
2800,972,organic_search,seo_product,2024-02-07 20:17:59,0.0
2801,973,social_organic,twitter_organic,2024-01-03 09:02:09,0.0
2802,973,paid_search,product_generic,2024-01-12 09:02:09,134.02
2803,973,referral,review_site,2024-01-27 09:02:09,28.99
2804,974,referral,partner_a,2024-07-11 01:23:34,50.21
2805,974,direct,direct_visit,2024-07-21 01:23:34,0.0
2806,974,organic_search,seo_product,2024-07-27 01:23:34,0.0
2807,974,direct,direct_visit,2024-08-19 01:23:34,0.0
2808,974,email,welcome_series,2024-08-28 01:23:34,38.3
2809,975,social_organic,ig_organic,2024-06-07 15:56:58,0.0
2810,975,social_organic,ig_organic,2024-06-10 15:56:58,0.0
2811,975,social_paid,fb_prospecting,2024-06-09 15:56:58,251.86
2812,975,paid_search,competitor_kw,2024-06-19 15:56:58,158.97
2813,975,social_paid,ig_retarget,2024-07-01 15:56:58,325.0
2814,976,organic_search,seo_category,2024-03-29 12:53:23,0.0
2815,976,social_paid,fb_lookalike,2024-03-30 12:53:23,251.26
2816,976,organic_search,seo_product,2024-04-26 12:53:23,0.0
2817,977,paid_search,competitor_kw,2024-09-03 19:49:48,129.98
2818,978,email,welcome_series,2024-03-08 21:31:08,26.24
2819,978,organic_search,seo_blog,2024-03-17 21:31:08,0.0
2820,978,email,cart_abandon,2024-03-20 21:31:08,27.34
2821,978,social_organic,linkedin_post,2024-03-11 21:31:08,0.0
2822,979,social_paid,ig_retarget,2024-01-13 05:00:01,227.4
2823,980,social_paid,ig_retarget,2024-04-28 15:29:42,335.15
2824,981,email,welcome_series,2024-06-30 10:50:37,27.47
2825,982,social_organic,ig_organic,2024-03-17 10:23:45,0.0
2826,982,paid_search,brand_search_q1,2024-03-20 10:23:45,202.95
2827,983,referral,review_site,2024-10-03 20:56:41,51.59
2828,984,social_paid,fb_lookalike,2024-07-27 15:41:25,119.2
2829,984,referral,coupon_site,2024-08-06 15:41:25,29.34
2830,984,social_paid,fb_prospecting,2024-08-12 15:41:25,182.72
2831,985,direct,bookmark,2024-06-19 06:04:32,0.0
2832,985,paid_search,product_generic,2024-06-24 06:04:32,186.08
2833,986,social_paid,fb_lookalike,2024-09-07 12:26:26,249.37
2834,986,organic_search,seo_blog,2024-09-11 12:26:26,0.0
2835,986,direct,typed_url,2024-09-25 12:26:26,0.0
2836,987,social_paid,fb_prospecting,2024-05-27 09:15:40,308.55
2837,987,email,welcome_series,2024-06-07 09:15:40,9.02
2838,988,paid_search,brand_search_q1,2024-07-29 20:12:47,133.11
2839,988,social_organic,ig_organic,2024-08-12 20:12:47,0.0
2840,988,paid_search,competitor_kw,2024-08-22 20:12:47,208.87
2841,988,social_paid,fb_prospecting,2024-08-19 20:12:47,46.04
2842,989,referral,partner_a,2024-08-24 11:10:48,50.05
2843,989,social_paid,fb_lookalike,2024-09-07 11:10:48,256.23
2844,989,paid_search,product_generic,2024-09-01 11:10:48,299.84
2845,989,email,welcome_series,2024-09-08 11:10:48,32.27
2846,989,paid_search,product_generic,2024-10-15 11:10:48,130.49
2847,990,social_paid,fb_lookalike,2024-09-03 08:44:57,160.91
2848,991,direct,bookmark,2024-10-04 17:43:52,0.0
2849,991,organic_search,seo_category,2024-10-06 17:43:52,0.0
2850,991,social_organic,linkedin_post,2024-10-10 17:43:52,0.0
2851,991,email,cart_abandon,2024-11-06 17:43:52,26.33
2852,992,email,cart_abandon,2024-05-19 14:27:05,37.73
2853,992,social_organic,ig_organic,2024-06-02 14:27:05,0.0
2854,993,direct,typed_url,2024-07-26 19:18:32,0.0
2855,993,organic_search,seo_category,2024-07-30 19:18:32,0.0
2856,994,social_paid,fb_lookalike,2024-06-23 21:26:23,204.52
2857,994,paid_search,product_generic,2024-07-04 21:26:23,163.82
2858,994,social_paid,fb_lookalike,2024-07-15 21:26:23,216.69
2859,995,email,reengagement,2024-05-04 11:15:47,29.59
2860,995,paid_search,competitor_kw,2024-05-13 11:15:47,138.69
2861,995,organic_search,seo_product,2024-06-01 11:15:47,0.0
2862,995,organic_search,seo_product,2024-06-12 11:15:47,0.0
2863,996,organic_search,seo_product,2024-08-29 14:22:55,0.0
2864,996,organic_search,seo_blog,2024-09-11 14:22:55,0.0
2865,996,social_paid,fb_prospecting,2024-09-08 14:22:55,316.64
2866,997,organic_search,seo_category,2024-05-02 03:22:18,0.0
2867,997,social_organic,ig_organic,2024-05-07 03:22:18,0.0
2868,998,social_paid,ig_retarget,2024-06-23 12:50:36,285.79
2869,999,paid_search,brand_search_q1,2024-03-31 07:32:03,247.2
2870,999,social_paid,fb_lookalike,2024-04-09 07:32:03,228.71
2871,999,social_paid,ig_retarget,2024-04-24 07:32:03,243.86
2872,999,email,cart_abandon,2024-04-09 07:32:03,33.05
2873,1000,social_organic,twitter_organic,2024-03-20 02:56:55,0.0
2874,1000,organic_search,seo_blog,2024-03-29 02:56:55,0.0
2875,1000,email,reengagement,2024-04-15 02:56:55,39.87
2876,1001,paid_search,brand_search_q1,2024-02-10 01:55:29,146.21
2877,1001,social_paid,ig_retarget,2024-02-11 01:55:29,242.03
2878,1001,email,welcome_series,2024-03-01 01:55:29,27.32
2879,1002,referral,coupon_site,2024-03-22 14:10:59,38.0
2880,1002,organic_search,seo_blog,2024-04-03 14:10:59,0.0
2881,1002,organic_search,seo_blog,2024-03-28 14:10:59,0.0
2882,1002,paid_search,brand_search_q1,2024-05-03 14:10:59,176.57
2883,1002,paid_search,brand_search_q1,2024-04-07 14:10:59,246.82
2884,1003,direct,direct_visit,2024-03-09 05:54:51,0.0
2885,1003,social_paid,ig_retarget,2024-03-17 05:54:51,189.82
2886,1003,organic_search,seo_blog,2024-03-11 05:54:51,0.0
2887,1003,direct,typed_url,2024-04-20 05:54:51,0.0
2888,1003,social_paid,fb_lookalike,2024-05-04 05:54:51,201.8
2889,1004,direct,typed_url,2024-08-04 17:56:50,0.0
2890,1004,social_paid,fb_prospecting,2024-08-05 17:56:50,282.09
2891,1004,organic_search,seo_product,2024-08-12 17:56:50,0.0
2892,1005,email,welcome_series,2024-05-24 17:32:55,31.72
2893,1005,paid_search,product_generic,2024-05-28 17:32:55,149.77
2894,1005,direct,bookmark,2024-06-05 17:32:55,0.0
2895,1005,social_paid,fb_lookalike,2024-05-30 17:32:55,207.2
2896,1005,organic_search,seo_blog,2024-07-15 17:32:55,0.0
2897,1005,organic_search,seo_product,2024-07-28 17:32:55,0.0
2898,1006,social_organic,twitter_organic,2024-10-18 16:31:39,0.0
2899,1006,paid_search,competitor_kw,2024-10-23 16:31:39,144.18
2900,1006,email,reengagement,2024-10-30 16:31:39,13.11
2901,1006,social_organic,ig_organic,2024-10-21 16:31:39,0.0
2902,1007,paid_search,brand_search_q1,2024-01-02 10:01:10,213.46
2903,1007,social_organic,linkedin_post,2024-01-05 10:01:10,0.0
2904,1008,email,cart_abandon,2024-01-02 08:41:59,24.38
2905,1008,referral,coupon_site,2024-01-09 08:41:59,47.23
2906,1009,social_organic,linkedin_post,2024-06-18 22:07:14,0.0
2907,1009,direct,direct_visit,2024-06-25 22:07:14,0.0
2908,1010,referral,coupon_site,2024-06-17 02:27:43,63.46
2909,1010,organic_search,seo_blog,2024-06-19 02:27:43,0.0
2910,1010,paid_search,product_generic,2024-07-01 02:27:43,248.84
2911,1011,email,welcome_series,2024-05-24 01:40:35,28.12
2912,1011,paid_search,brand_search_q1,2024-05-29 01:40:35,293.95
2913,1011,paid_search,competitor_kw,2024-06-11 01:40:35,194.5
2914,1011,email,cart_abandon,2024-06-23 01:40:35,43.62
2915,1012,email,reengagement,2024-08-17 17:00:18,34.12
2916,1013,organic_search,seo_blog,2024-01-17 07:04:25,0.0
2917,1013,social_organic,ig_organic,2024-01-24 07:04:25,0.0
2918,1013,email,welcome_series,2024-01-27 07:04:25,43.1
2919,1013,organic_search,seo_product,2024-02-13 07:04:25,0.0
2920,1014,organic_search,seo_category,2024-10-08 19:13:39,0.0
2921,1014,paid_search,product_generic,2024-10-16 19:13:39,184.53
2922,1014,social_organic,twitter_organic,2024-10-16 19:13:39,0.0
2923,1014,organic_search,seo_category,2024-11-04 19:13:39,0.0
2924,1015,direct,typed_url,2024-07-20 23:06:53,0.0
2925,1016,organic_search,seo_category,2024-07-02 11:49:05,0.0
2926,1016,social_paid,fb_lookalike,2024-07-04 11:49:05,313.09
2927,1016,email,cart_abandon,2024-07-28 11:49:05,42.63
2928,1016,organic_search,seo_blog,2024-07-20 11:49:05,0.0
2929,1017,social_organic,twitter_organic,2024-06-25 03:14:45,0.0
2930,1018,paid_search,product_generic,2024-05-26 10:24:11,217.69
2931,1019,paid_search,brand_search_q1,2024-02-19 03:06:16,199.22
2932,1019,organic_search,seo_category,2024-03-03 03:06:16,0.0
2933,1019,referral,review_site,2024-03-18 03:06:16,53.27
2934,1019,referral,coupon_site,2024-03-20 03:06:16,58.12
2935,1019,organic_search,seo_blog,2024-03-18 03:06:16,0.0
2936,1020,email,welcome_series,2024-01-06 16:56:39,42.98
2937,1020,social_organic,twitter_organic,2024-01-12 16:56:39,0.0
2938,1020,direct,direct_visit,2024-02-01 16:56:39,0.0
2939,1021,email,reengagement,2024-06-28 00:41:47,46.78
2940,1021,referral,partner_a,2024-07-06 00:41:47,66.65
2941,1021,organic_search,seo_product,2024-07-22 00:41:47,0.0
2942,1021,paid_search,product_generic,2024-07-07 00:41:47,175.01
2943,1021,organic_search,seo_product,2024-08-07 00:41:47,0.0
2944,1022,social_organic,ig_organic,2024-03-12 19:11:23,0.0
2945,1022,social_paid,fb_lookalike,2024-03-21 19:11:23,139.67
2946,1022,paid_search,brand_search_q1,2024-04-01 19:11:23,134.23
2947,1022,social_paid,ig_retarget,2024-03-21 19:11:23,176.96
2948,1023,email,welcome_series,2024-06-18 05:24:50,23.18
2949,1023,social_paid,ig_retarget,2024-06-24 05:24:50,174.63
2950,1024,organic_search,seo_product,2024-07-17 22:17:58,0.0
2951,1024,social_organic,linkedin_post,2024-07-29 22:17:58,0.0
2952,1025,email,welcome_series,2024-10-11 01:14:50,17.65
2953,1025,social_organic,linkedin_post,2024-10-22 01:14:50,0.0
2954,1025,email,cart_abandon,2024-11-08 01:14:50,30.28
2955,1025,social_organic,linkedin_post,2024-11-01 01:14:50,0.0
2956,1025,social_organic,ig_organic,2024-10-15 01:14:50,0.0
2957,1026,paid_search,competitor_kw,2024-08-12 11:08:38,130.98
2958,1027,social_paid,fb_prospecting,2024-01-01 00:34:02,320.27
2959,1027,paid_search,product_generic,2024-01-08 00:34:02,239.85
2960,1027,paid_search,product_generic,2024-01-13 00:34:02,212.23
2961,1027,email,welcome_series,2024-01-25 00:34:02,38.34
2962,1028,paid_search,brand_search_q1,2024-03-07 16:08:46,120.68
2963,1028,social_organic,linkedin_post,2024-03-10 16:08:46,0.0
2964,1029,paid_search,product_generic,2024-07-14 09:13:10,103.21
2965,1029,email,reengagement,2024-07-27 09:13:10,39.95
2966,1029,email,welcome_series,2024-07-18 09:13:10,22.64
2967,1029,organic_search,seo_category,2024-08-25 09:13:10,0.0
2968,1029,organic_search,seo_blog,2024-08-31 09:13:10,0.0
2969,1030,social_paid,fb_prospecting,2024-04-11 16:18:59,179.77
2970,1030,paid_search,competitor_kw,2024-04-13 16:18:59,205.01
2971,1030,email,reengagement,2024-05-07 16:18:59,17.7
2972,1030,social_organic,ig_organic,2024-05-05 16:18:59,0.0
2973,1031,paid_search,competitor_kw,2024-01-26 14:20:09,236.4
2974,1031,social_paid,fb_prospecting,2024-01-28 14:20:09,255.45
2975,1032,organic_search,seo_blog,2024-02-15 02:46:13,0.0
2976,1032,paid_search,competitor_kw,2024-02-28 02:46:13,142.37
2977,1032,paid_search,product_generic,2024-02-19 02:46:13,211.43
2978,1032,email,cart_abandon,2024-02-21 02:46:13,32.34
2979,1033,direct,typed_url,2024-10-17 07:29:55,0.0
2980,1033,email,cart_abandon,2024-10-18 07:29:55,25.15
2981,1034,paid_search,brand_search_q1,2024-08-09 04:14:07,198.88
2982,1034,organic_search,seo_product,2024-08-19 04:14:07,0.0
2983,1035,social_paid,fb_prospecting,2024-05-01 21:51:15,116.72
2984,1036,direct,typed_url,2024-04-09 14:03:38,0.0
2985,1036,direct,typed_url,2024-04-22 14:03:38,0.0
2986,1036,email,reengagement,2024-04-21 14:03:38,36.11
2987,1037,email,reengagement,2024-09-28 12:20:04,27.28
2988,1037,social_organic,twitter_organic,2024-10-06 12:20:04,0.0
2989,1037,email,reengagement,2024-10-18 12:20:04,36.04
2990,1037,paid_search,competitor_kw,2024-10-16 12:20:04,164.22
2991,1037,paid_search,competitor_kw,2024-10-18 12:20:04,154.67
2992,1038,social_organic,linkedin_post,2024-07-02 09:23:06,0.0
2993,1038,social_paid,fb_lookalike,2024-07-15 09:23:06,262.55
2994,1038,social_paid,fb_prospecting,2024-07-18 09:23:06,269.95
2995,1039,social_organic,twitter_organic,2024-03-19 12:29:48,0.0
2996,1039,paid_search,product_generic,2024-04-01 12:29:48,213.07
2997,1039,paid_search,competitor_kw,2024-03-31 12:29:48,174.74
2998,1039,paid_search,competitor_kw,2024-04-27 12:29:48,152.8
2999,1039,organic_search,seo_category,2024-04-16 12:29:48,0.0
3000,1040,social_paid,fb_prospecting,2024-03-27 03:07:49,217.41
3001,1041,paid_search,product_generic,2024-04-25 06:05:46,172.74
3002,1041,organic_search,seo_category,2024-05-08 06:05:46,0.0
3003,1041,direct,direct_visit,2024-05-07 06:05:46,0.0
3004,1041,direct,direct_visit,2024-05-16 06:05:46,0.0
3005,1042,paid_search,competitor_kw,2024-07-24 19:23:45,238.42
3006,1042,organic_search,seo_category,2024-07-31 19:23:45,0.0
3007,1042,organic_search,seo_category,2024-08-11 19:23:45,0.0
3008,1043,referral,review_site,2024-03-26 01:30:06,30.32
3009,1043,direct,typed_url,2024-03-30 01:30:06,0.0
3010,1044,email,welcome_series,2024-07-31 11:55:25,35.6
3011,1045,email,reengagement,2024-03-29 11:43:47,41.96
3012,1045,email,welcome_series,2024-04-07 11:43:47,39.64
3013,1045,paid_search,competitor_kw,2024-03-31 11:43:47,289.08
3014,1045,organic_search,seo_product,2024-04-13 11:43:47,0.0
3015,1046,paid_search,competitor_kw,2024-09-30 16:10:03,193.46
3016,1046,social_paid,ig_retarget,2024-10-02 16:10:03,288.98
3017,1046,email,cart_abandon,2024-10-06 16:10:03,31.3
3018,1047,organic_search,seo_category,2024-03-20 23:57:56,0.0
3019,1047,paid_search,brand_search_q1,2024-03-29 23:57:56,181.29
3020,1047,direct,bookmark,2024-03-24 23:57:56,0.0
3021,1047,paid_search,product_generic,2024-04-25 23:57:56,275.51
3022,1048,social_paid,fb_lookalike,2024-04-30 04:30:00,187.52
3023,1048,paid_search,brand_search_q1,2024-05-02 04:30:00,206.99
3024,1049,referral,review_site,2024-02-02 08:44:07,29.01
3025,1049,organic_search,seo_product,2024-02-04 08:44:07,0.0
3026,1049,social_paid,fb_lookalike,2024-02-04 08:44:07,206.37
3027,1049,paid_search,competitor_kw,2024-03-09 08:44:07,210.27
3028,1049,referral,coupon_site,2024-03-01 08:44:07,27.94
3029,1050,social_paid,fb_prospecting,2024-01-21 23:09:42,229.32
3030,1050,social_paid,ig_retarget,2024-02-02 23:09:42,261.28
3031,1050,social_paid,fb_prospecting,2024-02-02 23:09:42,278.43
3032,1050,social_organic,linkedin_post,2024-02-26 23:09:42,0.0
3033,1050,referral,coupon_site,2024-02-02 23:09:42,41.11
3034,1050,referral,partner_a,2024-03-16 23:09:42,51.85
3035,1051,paid_search,competitor_kw,2024-02-22 12:27:52,244.23
3036,1051,social_organic,twitter_organic,2024-02-28 12:27:52,0.0
3037,1051,direct,direct_visit,2024-02-24 12:27:52,0.0
3038,1052,social_organic,twitter_organic,2024-03-02 07:48:55,0.0
3039,1052,paid_search,brand_search_q1,2024-03-08 07:48:55,243.24
3040,1053,direct,direct_visit,2024-03-24 08:12:20,0.0
3041,1053,referral,coupon_site,2024-04-04 08:12:20,50.02
3042,1053,social_paid,ig_retarget,2024-04-09 08:12:20,135.73
3043,1053,social_paid,fb_lookalike,2024-04-11 08:12:20,293.45
3044,1053,paid_search,competitor_kw,2024-03-28 08:12:20,238.19
3045,1053,referral,review_site,2024-04-03 08:12:20,30.32
3046,1054,organic_search,seo_blog,2024-10-24 02:10:36,0.0
3047,1055,organic_search,seo_category,2024-02-20 03:37:36,0.0
3048,1055,direct,typed_url,2024-03-03 03:37:36,0.0
3049,1055,organic_search,seo_product,2024-03-13 03:37:36,0.0
3050,1056,direct,typed_url,2024-01-11 21:26:52,0.0
3051,1056,social_organic,ig_organic,2024-01-12 21:26:52,0.0
3052,1056,referral,review_site,2024-02-02 21:26:52,63.01
3053,1057,paid_search,competitor_kw,2024-08-29 13:50:22,158.52
3054,1058,paid_search,product_generic,2024-10-07 03:38:04,278.28
3055,1058,paid_search,competitor_kw,2024-10-13 03:38:04,161.9
3056,1058,paid_search,brand_search_q1,2024-10-15 03:38:04,198.49
3057,1059,paid_search,product_generic,2024-06-15 09:03:15,208.25
3058,1060,email,welcome_series,2024-10-22 06:40:07,41.98
3059,1060,email,reengagement,2024-10-24 06:40:07,33.73
3060,1060,referral,coupon_site,2024-11-03 06:40:07,56.95
3061,1060,direct,typed_url,2024-10-31 06:40:07,0.0
3062,1061,email,welcome_series,2024-07-30 19:54:02,21.18
3063,1061,social_paid,ig_retarget,2024-08-02 19:54:02,422.09
3064,1061,paid_search,competitor_kw,2024-08-03 19:54:02,120.43
3065,1061,paid_search,competitor_kw,2024-08-23 19:54:02,163.12
3066,1061,organic_search,seo_category,2024-08-03 19:54:02,0.0
3067,1061,social_paid,ig_retarget,2024-09-18 19:54:02,110.79
3068,1062,referral,coupon_site,2024-06-15 09:39:33,58.08
3069,1062,paid_search,competitor_kw,2024-06-27 09:39:33,274.8
3070,1062,organic_search,seo_product,2024-06-17 09:39:33,0.0
3071,1062,social_organic,ig_organic,2024-07-09 09:39:33,0.0
3072,1062,organic_search,seo_category,2024-07-29 09:39:33,0.0
3073,1063,social_paid,fb_prospecting,2024-02-18 15:56:24,323.82
3074,1063,paid_search,competitor_kw,2024-02-23 15:56:24,136.4
3075,1064,social_paid,ig_retarget,2024-08-13 15:48:28,210.17
3076,1064,email,welcome_series,2024-08-20 15:48:28,19.82
3077,1064,organic_search,seo_product,2024-09-08 15:48:28,0.0
3078,1065,email,welcome_series,2024-03-02 00:58:55,35.6
3079,1065,paid_search,competitor_kw,2024-03-16 00:58:55,171.01
3080,1065,paid_search,competitor_kw,2024-03-10 00:58:55,191.44
3081,1065,referral,review_site,2024-03-17 00:58:55,36.57
3082,1065,paid_search,competitor_kw,2024-03-14 00:58:55,233.78
3083,1066,paid_search,product_generic,2024-04-21 00:29:34,193.67
3084,1066,paid_search,brand_search_q1,2024-05-02 00:29:34,224.3
3085,1066,paid_search,product_generic,2024-05-15 00:29:34,178.18
3086,1066,social_organic,ig_organic,2024-05-30 00:29:34,0.0
3087,1067,email,welcome_series,2024-03-26 22:52:26,34.09
3088,1067,paid_search,brand_search_q1,2024-04-05 22:52:26,170.15
